,v1,v2,corr
1657,102.1Y: จำนวนผู้เสียชีวิตจากภัยธรรมชาติลดลง,138Y: ดัชนีการพัฒนามนุษย์ (Human Development Index: HDI),0.20454547319345084
1658,102.1Y: จำนวนผู้เสียชีวิตจากภัยธรรมชาติลดลง,144Y: อันดับขีดความสามารถในการแข่งขันของประเทศด้านการศึกษา,0.043142202103882525
1659,102.1Y: จำนวนผู้เสียชีวิตจากภัยธรรมชาติลดลง,145Y: ความสามารถในการแข่งขันของประเทศไทยในระดับสากลดีขึ้น (GTCI) (คะแนน),0.5086204596142548
1660,102.1Y: จำนวนผู้เสียชีวิตจากภัยธรรมชาติลดลง,154Y: ดัชนีคุณภาพมหาสมุทร (Ocean Health Index) ,0.3583041672856023
1661,102.1Y: จำนวนผู้เสียชีวิตจากภัยธรรมชาติลดลง,174Y: การลงทุนเพื่อการวิจัยและพัฒนา,0.2706602572565172
1662,102.1Y: จำนวนผู้เสียชีวิตจากภัยธรรมชาติลดลง,183Y: อัตราการขยายตัวของผลิตภัณฑ์มวลรวมของพื้นที่ เขตเศรษฐกิจพิเศษทั้งหมด ,0.08525258614077388
1663,102.1Y: จำนวนผู้เสียชีวิตจากภัยธรรมชาติลดลง,185Y: อัตราการขยายตัวของผลิตภัณฑ์มวลรวมของพื้นที่ เขตพัฒนาพิเศษภาคตะวันออก ,0.046048952720443403
1664,102.1Y: จำนวนผู้เสียชีวิตจากภัยธรรมชาติลดลง,187Y: อัตราการขยายตัวของผลิตภัณฑ์มวลรวมของพื้นที่ เขตพัฒนาพิเศษภาคใต้,0.04862411047251029
1665,102.1Y: จำนวนผู้เสียชีวิตจากภัยธรรมชาติลดลง,190Y: อัตราการขยายตัวของผลิตภัณฑ์มวลรวมของเขตพัฒนาเศรษฐกิจพิเศษชายแดน ,0.20371279304937898
1666,102.1Y: จำนวนผู้เสียชีวิตจากภัยธรรมชาติลดลง,201Y: มูลค่าผลิตภัณฑ์ภาคต่อหัว (GRP Per capita) ของภาคกลาง,0.6189080185113879
1667,102.1Y: จำนวนผู้เสียชีวิตจากภัยธรรมชาติลดลง,202.1Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ตะวันออกเฉียงเหนือ),0.5414767602402799
1668,102.1Y: จำนวนผู้เสียชีวิตจากภัยธรรมชาติลดลง,202.2Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (เหนือ),0.4587694131229139
1669,102.1Y: จำนวนผู้เสียชีวิตจากภัยธรรมชาติลดลง,202.3Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคใต้),-0.21781385861219882
1670,102.1Y: จำนวนผู้เสียชีวิตจากภัยธรรมชาติลดลง,202.4Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคใต้ชายแดน),0.11561596493221417
1671,102.1Y: จำนวนผู้เสียชีวิตจากภัยธรรมชาติลดลง,202.5Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคตะวันออก),-0.4810587089959203
1672,102.1Y: จำนวนผู้เสียชีวิตจากภัยธรรมชาติลดลง,202.6Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคกลาง และกรุงเทพฯ) ,0.616899425042539
1673,102.1Y: จำนวนผู้เสียชีวิตจากภัยธรรมชาติลดลง,32: สัดส่วนพื้นที่ป่าไม้ต่อพื้นที่ภาคเพิ่มขึ้น (ภาคเหนือ),-0.7702487452912943
1674,102.1Y: จำนวนผู้เสียชีวิตจากภัยธรรมชาติลดลง,203.2Y: สัดส่วนพื้นที่ป่าไม้ต่อพื้นที่ภาคเพิ่มขึ้น (ภาคตะวันออกเฉียงเหนือ),0.3048124837215684
1675,102.1Y: จำนวนผู้เสียชีวิตจากภัยธรรมชาติลดลง,203.3Y: สัดส่วนพื้นที่ป่าไม้ต่อพื้นที่ภาคเพิ่มขึ้น (ภาคกลาง/กทม.),-0.13355189313312063
1676,102.1Y: จำนวนผู้เสียชีวิตจากภัยธรรมชาติลดลง,203.4Y: สัดส่วนพื้นที่ป่าไม้ต่อพื้นที่ภาคเพิ่มขึ้น (ภาคตะวันออก),0.6978723227751201
1677,102.1Y: จำนวนผู้เสียชีวิตจากภัยธรรมชาติลดลง,206Y: จำนวนผู้เสียชีวิต (ลดลงเฉลี่ย 4% ต่อปี) ,-0.0822798863308154
1678,102.1Y: จำนวนผู้เสียชีวิตจากภัยธรรมชาติลดลง,209.1Y: อัตราการขยายตัวของมูลค่าผลิตภัณฑ์มวลรวมจังหวัด (GPP) จังหวัดนครราชสีมา,0.3325255551816506
1679,102.1Y: จำนวนผู้เสียชีวิตจากภัยธรรมชาติลดลง,209.2Y: อัตราการขยายตัวของมูลค่าผลิตภัณฑ์มวลรวมจังหวัด (GPP) จังหวัดเชียงใหม่,0.3325255551816506
1680,102.1Y: จำนวนผู้เสียชีวิตจากภัยธรรมชาติลดลง,209.3Y: อัตราการขยายตัวของมูลค่าผลิตภัณฑ์มวลรวมจังหวัด (GPP) จังหวัดสมุทรปราการ,0.3325255551816506
1681,102.1Y: จำนวนผู้เสียชีวิตจากภัยธรรมชาติลดลง,211.3Y: รายได้การท่องเที่ยวระดับจังหวัดเพิ่มขึ้น (เชียงใหม่),0.7098611109059217
1682,102.1Y: จำนวนผู้เสียชีวิตจากภัยธรรมชาติลดลง,212.1Y: ร้อยละของประชากร ที่อยู่ใต้เส้นความยากจน (%) (ภาคตะวันออกเฉียงเหนือ),-0.2877411932401416
1683,102.1Y: จำนวนผู้เสียชีวิตจากภัยธรรมชาติลดลง,212.2Y: ร้อยละของประชากร ที่อยู่ใต้เส้นความยากจน (%) (ภาตใต้ชายแดน),-0.5204528207887541
1684,102.1Y: จำนวนผู้เสียชีวิตจากภัยธรรมชาติลดลง,212.3Y: ร้อยละของประชากร ที่อยู่ใต้เส้นความยากจน (%) (ภาคเหนือ),-0.05117823277654266
1685,102.1Y: จำนวนผู้เสียชีวิตจากภัยธรรมชาติลดลง,212.4Y: ร้อยละของประชากร ที่อยู่ใต้เส้นความยากจน (%) (เชียงใหม่),0.20224849082127266
1686,102.1Y: จำนวนผู้เสียชีวิตจากภัยธรรมชาติลดลง,212.5Y: ร้อยละของประชากร ที่อยู่ใต้เส้นความยากจน (%) (นครราชสีมา),0.21865042651462954
1687,102.1Y: จำนวนผู้เสียชีวิตจากภัยธรรมชาติลดลง,213Y: อัตราส่วนแพทย์ต่อประชากร (คน/แพทย์ 1 คน),-0.9564032366653495
1688,102.2Y: มูลค่าความเสียหายจากภัยธรรมชาติลดลง,102.3Y: ค่าใช้จ่ายในการชดเชยผู้ได้รับผลกระทบจากภัยพิบัติในพื้นที่เสี่ยงภัยซ้าซากลดลง,-0.21444515255331406
1689,102.2Y: มูลค่าความเสียหายจากภัยธรรมชาติลดลง,103Y: สัดส่วนค่าใช้จ่ายการลงทุนเพื่อการวิจัยและพัฒนาเพิ่มสู่ร้อยละ 1.5 ของผลิตภัณฑ์มวลรวมในประเทศ,-0.4456464215305508
1690,102.2Y: มูลค่าความเสียหายจากภัยธรรมชาติลดลง,104Y: สัดส่วนการลงทุนวิจัยและพัฒนาของภาคเอกชนต่อภาครัฐ เพิ่มเป็น 70:30,-0.4839765964786617
1691,102.2Y: มูลค่าความเสียหายจากภัยธรรมชาติลดลง,"106Y: จำนวนบุคลากรด้านการวิจัยและพัฒนาเพิ่มเป็น 25 คนต่อประชากร 10,000 คน",0.5589118975035595
1692,102.2Y: มูลค่าความเสียหายจากภัยธรรมชาติลดลง,113.1Y: มูลค่าการค้าระหว่างไทยกับประเทศในภูมิภาค,-0.4112664122924974
1693,102.2Y: มูลค่าความเสียหายจากภัยธรรมชาติลดลง,113.2Y: มูลค่าการลงทุนระหว่างไทยกับประเทศในภูมิภาค,0.5392909784654649
1694,102.2Y: มูลค่าความเสียหายจากภัยธรรมชาติลดลง,117Y: มูลค่าการให้ความช่วยเหลือของไทยในอนุภูมิภาคและภูมิภาค,0.5057972012074332
1695,102.2Y: มูลค่าความเสียหายจากภัยธรรมชาติลดลง,120Y: อัตราการขยายตัวของผลิตภัณฑ์มวลรวมในประเทศในสาขาอุตสาหกรรม (เฉลี่ยร้อยละ),-0.045671011487556396
1696,102.2Y: มูลค่าความเสียหายจากภัยธรรมชาติลดลง,121Y: อัตราการขยายตัวของผลิตภัณฑ์มวลรวมในประเทศในสาขาบริการ (เฉลี่ยร้อยละ),-0.2763911766601056
1697,102.2Y: มูลค่าความเสียหายจากภัยธรรมชาติลดลง,122Y: อัตราการขยายตัวของผลิตภาพการผลิตของภาคอุตสาหกรรม (เฉลี่ยร้อยละ),0.502458064372734
1698,102.2Y: มูลค่าความเสียหายจากภัยธรรมชาติลดลง,138Y: ดัชนีการพัฒนามนุษย์ (Human Development Index: HDI),-0.5214119165601762
1699,102.2Y: มูลค่าความเสียหายจากภัยธรรมชาติลดลง,144Y: อันดับขีดความสามารถในการแข่งขันของประเทศด้านการศึกษา,-0.30588406603184004
1700,102.2Y: มูลค่าความเสียหายจากภัยธรรมชาติลดลง,145Y: ความสามารถในการแข่งขันของประเทศไทยในระดับสากลดีขึ้น (GTCI) (คะแนน),-0.05921270574756357
1701,102.2Y: มูลค่าความเสียหายจากภัยธรรมชาติลดลง,152Y: ดัชนีสมรรถนะสิ่งแวดล้อม (คะแนน),0.09160635308304381
1702,102.2Y: มูลค่าความเสียหายจากภัยธรรมชาติลดลง,154Y: ดัชนีคุณภาพมหาสมุทร (Ocean Health Index) ,0.8867354180613797
1703,102.2Y: มูลค่าความเสียหายจากภัยธรรมชาติลดลง,174Y: การลงทุนเพื่อการวิจัยและพัฒนา,-0.4245863253376048
1704,102.2Y: มูลค่าความเสียหายจากภัยธรรมชาติลดลง,183Y: อัตราการขยายตัวของผลิตภัณฑ์มวลรวมของพื้นที่ เขตเศรษฐกิจพิเศษทั้งหมด ,-0.1495437503446677
1705,102.2Y: มูลค่าความเสียหายจากภัยธรรมชาติลดลง,184Y: มูลค่าการส่งเสริมการลงทุนในพื้นที่เขตเศรษฐกิจพิเศษทั้งหมด ในช่วง ๕ ปีแรก ,-0.2537867802747178
1706,102.2Y: มูลค่าความเสียหายจากภัยธรรมชาติลดลง,185Y: อัตราการขยายตัวของผลิตภัณฑ์มวลรวมของพื้นที่ เขตพัฒนาพิเศษภาคตะวันออก ,-0.21450665834135954
1707,102.2Y: มูลค่าความเสียหายจากภัยธรรมชาติลดลง,186Y: มูลค่าการลงทุนในเขตพัฒนาพิเศษภาคตะวันออก  ,0.3106351539424217
1708,102.2Y: มูลค่าความเสียหายจากภัยธรรมชาติลดลง,187Y: อัตราการขยายตัวของผลิตภัณฑ์มวลรวมของพื้นที่ เขตพัฒนาพิเศษภาคใต้,-0.06381998975998898
1709,102.2Y: มูลค่าความเสียหายจากภัยธรรมชาติลดลง,190Y: อัตราการขยายตัวของผลิตภัณฑ์มวลรวมของเขตพัฒนาเศรษฐกิจพิเศษชายแดน ,0.04990788584014478
1710,102.2Y: มูลค่าความเสียหายจากภัยธรรมชาติลดลง,200.1Y: รายได้การท่องเที่ยวระดับภาคเพิ่มขึ้น (ภาคกลาง),0.8398145924631087
1711,102.2Y: มูลค่าความเสียหายจากภัยธรรมชาติลดลง,200.2Y: รายได้การท่องเที่ยวระดับภาคเพิ่มขึ้น (ภาคเหนือ),0.7742908115292942
1712,102.2Y: มูลค่าความเสียหายจากภัยธรรมชาติลดลง,200.3Y: รายได้การท่องเที่ยวระดับภาคเพิ่มขึ้น (ภาคตะวันออกเฉียงเหนือ),0.7724203592738038
1713,102.2Y: มูลค่าความเสียหายจากภัยธรรมชาติลดลง,200.4Y: รายได้การท่องเที่ยวระดับภาคเพิ่มขึ้น (ภาคตะวันออก),-0.41551726601769134
1714,102.2Y: มูลค่าความเสียหายจากภัยธรรมชาติลดลง,200.5Y: รายได้การท่องเที่ยวระดับภาคเพิ่มขึ้น (ภาคใต้),0.13137925440774587
1715,102.2Y: มูลค่าความเสียหายจากภัยธรรมชาติลดลง,200.6Y: รายได้การท่องเที่ยวระดับภาคเพิ่มขึ้น (ภาคใต้ชายแดน),0.45831879151477434
1716,102.2Y: มูลค่าความเสียหายจากภัยธรรมชาติลดลง,201Y: มูลค่าผลิตภัณฑ์ภาคต่อหัว (GRP Per capita) ของภาคกลาง,0.771781865577614
1717,102.2Y: มูลค่าความเสียหายจากภัยธรรมชาติลดลง,202.1Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ตะวันออกเฉียงเหนือ),0.5685606179815058
1718,102.2Y: มูลค่าความเสียหายจากภัยธรรมชาติลดลง,202.2Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (เหนือ),-0.04886728974193328
1719,102.2Y: มูลค่าความเสียหายจากภัยธรรมชาติลดลง,202.3Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคใต้),-0.27167398668326376
1720,102.2Y: มูลค่าความเสียหายจากภัยธรรมชาติลดลง,202.4Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคใต้ชายแดน),-0.41430033068856825
1721,102.2Y: มูลค่าความเสียหายจากภัยธรรมชาติลดลง,202.5Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคตะวันออก),-0.8561122064103857
1722,102.2Y: มูลค่าความเสียหายจากภัยธรรมชาติลดลง,202.6Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคกลาง และกรุงเทพฯ) ,0.7796072755077607
1723,102.2Y: มูลค่าความเสียหายจากภัยธรรมชาติลดลง,32: สัดส่วนพื้นที่ป่าไม้ต่อพื้นที่ภาคเพิ่มขึ้น (ภาคเหนือ),-0.8512023381072817
1724,102.2Y: มูลค่าความเสียหายจากภัยธรรมชาติลดลง,203.2Y: สัดส่วนพื้นที่ป่าไม้ต่อพื้นที่ภาคเพิ่มขึ้น (ภาคตะวันออกเฉียงเหนือ),0.6671554571571515
1725,102.2Y: มูลค่าความเสียหายจากภัยธรรมชาติลดลง,203.3Y: สัดส่วนพื้นที่ป่าไม้ต่อพื้นที่ภาคเพิ่มขึ้น (ภาคกลาง/กทม.),-0.713438965012529
1726,102.2Y: มูลค่าความเสียหายจากภัยธรรมชาติลดลง,203.4Y: สัดส่วนพื้นที่ป่าไม้ต่อพื้นที่ภาคเพิ่มขึ้น (ภาคตะวันออก),0.6419581107698881
1727,102.2Y: มูลค่าความเสียหายจากภัยธรรมชาติลดลง,206Y: จำนวนผู้เสียชีวิต (ลดลงเฉลี่ย 4% ต่อปี) ,0.09975956637847147
1728,102.2Y: มูลค่าความเสียหายจากภัยธรรมชาติลดลง,209.1Y: อัตราการขยายตัวของมูลค่าผลิตภัณฑ์มวลรวมจังหวัด (GPP) จังหวัดนครราชสีมา,-0.05282232344487921
1729,102.2Y: มูลค่าความเสียหายจากภัยธรรมชาติลดลง,209.2Y: อัตราการขยายตัวของมูลค่าผลิตภัณฑ์มวลรวมจังหวัด (GPP) จังหวัดเชียงใหม่,-0.05282232344487921
1730,102.2Y: มูลค่าความเสียหายจากภัยธรรมชาติลดลง,209.3Y: อัตราการขยายตัวของมูลค่าผลิตภัณฑ์มวลรวมจังหวัด (GPP) จังหวัดสมุทรปราการ,-0.05282232344487921
1731,102.2Y: มูลค่าความเสียหายจากภัยธรรมชาติลดลง,211.2Y: รายได้การท่องเที่ยวระดับจังหวัดเพิ่มขึ้น (สมุทรปราการ),0.8609850813869158
1732,102.2Y: มูลค่าความเสียหายจากภัยธรรมชาติลดลง,211.3Y: รายได้การท่องเที่ยวระดับจังหวัดเพิ่มขึ้น (เชียงใหม่),0.2034527685598642
1733,102.2Y: มูลค่าความเสียหายจากภัยธรรมชาติลดลง,211.4Y: รายได้การท่องเที่ยวระดับจังหวัดเพิ่มขึ้น (ภูเก็ต),0.43921126414859024
1734,102.2Y: มูลค่าความเสียหายจากภัยธรรมชาติลดลง,212.1Y: ร้อยละของประชากร ที่อยู่ใต้เส้นความยากจน (%) (ภาคตะวันออกเฉียงเหนือ),0.3128341628446845
1735,102.2Y: มูลค่าความเสียหายจากภัยธรรมชาติลดลง,212.2Y: ร้อยละของประชากร ที่อยู่ใต้เส้นความยากจน (%) (ภาตใต้ชายแดน),-0.07006985848914676
1736,102.2Y: มูลค่าความเสียหายจากภัยธรรมชาติลดลง,212.3Y: ร้อยละของประชากร ที่อยู่ใต้เส้นความยากจน (%) (ภาคเหนือ),0.5456167396824583
1737,102.2Y: มูลค่าความเสียหายจากภัยธรรมชาติลดลง,212.4Y: ร้อยละของประชากร ที่อยู่ใต้เส้นความยากจน (%) (เชียงใหม่),0.7910714798851297
1738,102.2Y: มูลค่าความเสียหายจากภัยธรรมชาติลดลง,212.5Y: ร้อยละของประชากร ที่อยู่ใต้เส้นความยากจน (%) (นครราชสีมา),0.470731118323795
1739,102.2Y: มูลค่าความเสียหายจากภัยธรรมชาติลดลง,213Y: อัตราส่วนแพทย์ต่อประชากร (คน/แพทย์ 1 คน),-0.46654770613359664
1740,102.3Y: ค่าใช้จ่ายในการชดเชยผู้ได้รับผลกระทบจากภัยพิบัติในพื้นที่เสี่ยงภัยซ้าซากลดลง,103Y: สัดส่วนค่าใช้จ่ายการลงทุนเพื่อการวิจัยและพัฒนาเพิ่มสู่ร้อยละ 1.5 ของผลิตภัณฑ์มวลรวมในประเทศ,0.8262218701440015
1741,102.3Y: ค่าใช้จ่ายในการชดเชยผู้ได้รับผลกระทบจากภัยพิบัติในพื้นที่เสี่ยงภัยซ้าซากลดลง,104Y: สัดส่วนการลงทุนวิจัยและพัฒนาของภาคเอกชนต่อภาครัฐ เพิ่มเป็น 70:30,0.8038918831531673
1742,102.3Y: ค่าใช้จ่ายในการชดเชยผู้ได้รับผลกระทบจากภัยพิบัติในพื้นที่เสี่ยงภัยซ้าซากลดลง,"106Y: จำนวนบุคลากรด้านการวิจัยและพัฒนาเพิ่มเป็น 25 คนต่อประชากร 10,000 คน",0.8515585977785965
1743,102.3Y: ค่าใช้จ่ายในการชดเชยผู้ได้รับผลกระทบจากภัยพิบัติในพื้นที่เสี่ยงภัยซ้าซากลดลง,113.1Y: มูลค่าการค้าระหว่างไทยกับประเทศในภูมิภาค,-0.27675876795916116
1744,102.3Y: ค่าใช้จ่ายในการชดเชยผู้ได้รับผลกระทบจากภัยพิบัติในพื้นที่เสี่ยงภัยซ้าซากลดลง,113.2Y: มูลค่าการลงทุนระหว่างไทยกับประเทศในภูมิภาค,-0.4665639581207117
1745,102.3Y: ค่าใช้จ่ายในการชดเชยผู้ได้รับผลกระทบจากภัยพิบัติในพื้นที่เสี่ยงภัยซ้าซากลดลง,117Y: มูลค่าการให้ความช่วยเหลือของไทยในอนุภูมิภาคและภูมิภาค,-0.3673637330319334
1746,102.3Y: ค่าใช้จ่ายในการชดเชยผู้ได้รับผลกระทบจากภัยพิบัติในพื้นที่เสี่ยงภัยซ้าซากลดลง,120Y: อัตราการขยายตัวของผลิตภัณฑ์มวลรวมในประเทศในสาขาอุตสาหกรรม (เฉลี่ยร้อยละ),0.8627341320607723
1747,102.3Y: ค่าใช้จ่ายในการชดเชยผู้ได้รับผลกระทบจากภัยพิบัติในพื้นที่เสี่ยงภัยซ้าซากลดลง,121Y: อัตราการขยายตัวของผลิตภัณฑ์มวลรวมในประเทศในสาขาบริการ (เฉลี่ยร้อยละ),0.807515758739289
1748,102.3Y: ค่าใช้จ่ายในการชดเชยผู้ได้รับผลกระทบจากภัยพิบัติในพื้นที่เสี่ยงภัยซ้าซากลดลง,122Y: อัตราการขยายตัวของผลิตภาพการผลิตของภาคอุตสาหกรรม (เฉลี่ยร้อยละ),-0.17996511159072254
1749,102.3Y: ค่าใช้จ่ายในการชดเชยผู้ได้รับผลกระทบจากภัยพิบัติในพื้นที่เสี่ยงภัยซ้าซากลดลง,138Y: ดัชนีการพัฒนามนุษย์ (Human Development Index: HDI),-0.11418594896163813
1750,102.3Y: ค่าใช้จ่ายในการชดเชยผู้ได้รับผลกระทบจากภัยพิบัติในพื้นที่เสี่ยงภัยซ้าซากลดลง,144Y: อันดับขีดความสามารถในการแข่งขันของประเทศด้านการศึกษา,0.2556171047821929
1751,102.3Y: ค่าใช้จ่ายในการชดเชยผู้ได้รับผลกระทบจากภัยพิบัติในพื้นที่เสี่ยงภัยซ้าซากลดลง,145Y: ความสามารถในการแข่งขันของประเทศไทยในระดับสากลดีขึ้น (GTCI) (คะแนน),0.7814070746721541
1752,102.3Y: ค่าใช้จ่ายในการชดเชยผู้ได้รับผลกระทบจากภัยพิบัติในพื้นที่เสี่ยงภัยซ้าซากลดลง,154Y: ดัชนีคุณภาพมหาสมุทร (Ocean Health Index) ,-0.5776197771531638
1753,102.3Y: ค่าใช้จ่ายในการชดเชยผู้ได้รับผลกระทบจากภัยพิบัติในพื้นที่เสี่ยงภัยซ้าซากลดลง,174Y: การลงทุนเพื่อการวิจัยและพัฒนา,0.8466347342344623
1754,102.3Y: ค่าใช้จ่ายในการชดเชยผู้ได้รับผลกระทบจากภัยพิบัติในพื้นที่เสี่ยงภัยซ้าซากลดลง,183Y: อัตราการขยายตัวของผลิตภัณฑ์มวลรวมของพื้นที่ เขตเศรษฐกิจพิเศษทั้งหมด ,0.34463560224041284
1755,102.3Y: ค่าใช้จ่ายในการชดเชยผู้ได้รับผลกระทบจากภัยพิบัติในพื้นที่เสี่ยงภัยซ้าซากลดลง,185Y: อัตราการขยายตัวของผลิตภัณฑ์มวลรวมของพื้นที่ เขตพัฒนาพิเศษภาคตะวันออก ,0.41921122145772527
1756,102.3Y: ค่าใช้จ่ายในการชดเชยผู้ได้รับผลกระทบจากภัยพิบัติในพื้นที่เสี่ยงภัยซ้าซากลดลง,187Y: อัตราการขยายตัวของผลิตภัณฑ์มวลรวมของพื้นที่ เขตพัฒนาพิเศษภาคใต้,0.25884925564901884
1757,102.3Y: ค่าใช้จ่ายในการชดเชยผู้ได้รับผลกระทบจากภัยพิบัติในพื้นที่เสี่ยงภัยซ้าซากลดลง,190Y: อัตราการขยายตัวของผลิตภัณฑ์มวลรวมของเขตพัฒนาเศรษฐกิจพิเศษชายแดน ,0.04951652493870435
1758,102.3Y: ค่าใช้จ่ายในการชดเชยผู้ได้รับผลกระทบจากภัยพิบัติในพื้นที่เสี่ยงภัยซ้าซากลดลง,201Y: มูลค่าผลิตภัณฑ์ภาคต่อหัว (GRP Per capita) ของภาคกลาง,-0.25909775944120556
1759,102.3Y: ค่าใช้จ่ายในการชดเชยผู้ได้รับผลกระทบจากภัยพิบัติในพื้นที่เสี่ยงภัยซ้าซากลดลง,202.1Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ตะวันออกเฉียงเหนือ),-0.008782463387171622
1760,102.3Y: ค่าใช้จ่ายในการชดเชยผู้ได้รับผลกระทบจากภัยพิบัติในพื้นที่เสี่ยงภัยซ้าซากลดลง,202.2Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (เหนือ),0.5514392937768086
1761,102.3Y: ค่าใช้จ่ายในการชดเชยผู้ได้รับผลกระทบจากภัยพิบัติในพื้นที่เสี่ยงภัยซ้าซากลดลง,202.3Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคใต้),0.08974149577951207
1762,102.3Y: ค่าใช้จ่ายในการชดเชยผู้ได้รับผลกระทบจากภัยพิบัติในพื้นที่เสี่ยงภัยซ้าซากลดลง,202.4Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคใต้ชายแดน),0.7438269833003583
1763,102.3Y: ค่าใช้จ่ายในการชดเชยผู้ได้รับผลกระทบจากภัยพิบัติในพื้นที่เสี่ยงภัยซ้าซากลดลง,202.5Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคตะวันออก),0.34064856697287
1764,102.3Y: ค่าใช้จ่ายในการชดเชยผู้ได้รับผลกระทบจากภัยพิบัติในพื้นที่เสี่ยงภัยซ้าซากลดลง,202.6Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคกลาง และกรุงเทพฯ) ,-0.26849223917322057
1765,102.3Y: ค่าใช้จ่ายในการชดเชยผู้ได้รับผลกระทบจากภัยพิบัติในพื้นที่เสี่ยงภัยซ้าซากลดลง,32: สัดส่วนพื้นที่ป่าไม้ต่อพื้นที่ภาคเพิ่มขึ้น (ภาคเหนือ),-0.08752151399541508
1766,102.3Y: ค่าใช้จ่ายในการชดเชยผู้ได้รับผลกระทบจากภัยพิบัติในพื้นที่เสี่ยงภัยซ้าซากลดลง,203.2Y: สัดส่วนพื้นที่ป่าไม้ต่อพื้นที่ภาคเพิ่มขึ้น (ภาคตะวันออกเฉียงเหนือ),-0.42661633826744844
1767,102.3Y: ค่าใช้จ่ายในการชดเชยผู้ได้รับผลกระทบจากภัยพิบัติในพื้นที่เสี่ยงภัยซ้าซากลดลง,203.3Y: สัดส่วนพื้นที่ป่าไม้ต่อพื้นที่ภาคเพิ่มขึ้น (ภาคกลาง/กทม.),0.469417526626773
1768,102.3Y: ค่าใช้จ่ายในการชดเชยผู้ได้รับผลกระทบจากภัยพิบัติในพื้นที่เสี่ยงภัยซ้าซากลดลง,203.4Y: สัดส่วนพื้นที่ป่าไม้ต่อพื้นที่ภาคเพิ่มขึ้น (ภาคตะวันออก),-0.0014169653941152247
1769,102.3Y: ค่าใช้จ่ายในการชดเชยผู้ได้รับผลกระทบจากภัยพิบัติในพื้นที่เสี่ยงภัยซ้าซากลดลง,206Y: จำนวนผู้เสียชีวิต (ลดลงเฉลี่ย 4% ต่อปี) ,0.0411906438852467
1770,102.3Y: ค่าใช้จ่ายในการชดเชยผู้ได้รับผลกระทบจากภัยพิบัติในพื้นที่เสี่ยงภัยซ้าซากลดลง,209.1Y: อัตราการขยายตัวของมูลค่าผลิตภัณฑ์มวลรวมจังหวัด (GPP) จังหวัดนครราชสีมา,0.45514666206256493
1771,102.3Y: ค่าใช้จ่ายในการชดเชยผู้ได้รับผลกระทบจากภัยพิบัติในพื้นที่เสี่ยงภัยซ้าซากลดลง,209.2Y: อัตราการขยายตัวของมูลค่าผลิตภัณฑ์มวลรวมจังหวัด (GPP) จังหวัดเชียงใหม่,0.45514666206256493
1772,102.3Y: ค่าใช้จ่ายในการชดเชยผู้ได้รับผลกระทบจากภัยพิบัติในพื้นที่เสี่ยงภัยซ้าซากลดลง,209.3Y: อัตราการขยายตัวของมูลค่าผลิตภัณฑ์มวลรวมจังหวัด (GPP) จังหวัดสมุทรปราการ,0.45514666206256493
1773,102.3Y: ค่าใช้จ่ายในการชดเชยผู้ได้รับผลกระทบจากภัยพิบัติในพื้นที่เสี่ยงภัยซ้าซากลดลง,211.3Y: รายได้การท่องเที่ยวระดับจังหวัดเพิ่มขึ้น (เชียงใหม่),0.7285195147143428
1774,102.3Y: ค่าใช้จ่ายในการชดเชยผู้ได้รับผลกระทบจากภัยพิบัติในพื้นที่เสี่ยงภัยซ้าซากลดลง,212.1Y: ร้อยละของประชากร ที่อยู่ใต้เส้นความยากจน (%) (ภาคตะวันออกเฉียงเหนือ),0.4822706044138213
1775,102.3Y: ค่าใช้จ่ายในการชดเชยผู้ได้รับผลกระทบจากภัยพิบัติในพื้นที่เสี่ยงภัยซ้าซากลดลง,212.2Y: ร้อยละของประชากร ที่อยู่ใต้เส้นความยากจน (%) (ภาตใต้ชายแดน),0.4157731210108047
1776,102.3Y: ค่าใช้จ่ายในการชดเชยผู้ได้รับผลกระทบจากภัยพิบัติในพื้นที่เสี่ยงภัยซ้าซากลดลง,212.3Y: ร้อยละของประชากร ที่อยู่ใต้เส้นความยากจน (%) (ภาคเหนือ),0.45960772720442944
